LIN52,9722,1.266099,0.645457007
KGFLP2,9019,1.264455,0.644896496
SYT3,17802,1.263916,0.644712728
ZSWIM4,20721,1.263685,0.64463397
PARP2,13475,1.263208,0.64447134
PRIM1,14536,1.263183,0.644462816
C10orf118,2011,1.263173,0.644459407
OXA1L,13336,1.262687,0.644293709
SILV,16605,1.260794,0.643648303
C20orf118,2579,1.260472,0.643538519
MAGEA10,11069,1.2601,0.643411689
PTPN11,14829,1.259942,0.64335782
C18orf24,2365,1.259885,0.643338386
RFX6,15335,1.259749,0.643292017
ZNF542,20435,1.259717,0.643281107
HESX1,7887,1.259698,0.643274629
LEPR,9635,1.258985,0.643031537
GSTA1,7623,1.258944,0.643017558
SDR16C6P,16255,1.258698,0.642933686
SH3PXD2B,16540,1.257509,0.642528305
FBXO11,6432,1.256941,0.642334649
TMEM140,18395,1.255841,0.641959611
LOC401433,10456,1.255312,0.641779252
AC117460.2,368,1.255129,0.64171686
GSDMB,7609,1.254929,0.641648671
DLD,5175,1.254671,0.641560708
RANBP2,15083,1.254657,0.641555935
C1orf51,2534,1.254314,0.641438991
LOC100130100,9945,1.253868,0.64128693
VEZT,19562,1.25354,0.641175101
ABCC3,64,1.2526,0.640854614
CDC2,3641,1.252477,0.640812678
ZNF521,20422,1.251633,0.640524922
VWC2L,19656,1.251449,0.640462189
SDR9C7,16258,1.251125,0.640351723
RBM16,15175,1.250671,0.640196935
RBMS1,15205,1.250514,0.640143407
RP11-183M13.1,15627,1.25022,0.64004317
GC,7051,1.249543,0.639812351
C14orf133,2193,1.248229,0.639364352
HTA,8292,1.248145,0.639335712
ZNF540,20433,1.247896,0.639250818
DOCK6,5324,1.247766,0.639206495
C17orf79,2347,1.247299,0.639047275
SLITRK1,17034,1.246896,0.638909874
SERINC2,16366,1.245461,0.638420621
LOC729275,10721,1.24472,0.638167982
C1orf38,2530,1.244634,0.638138661
FAM18A,6201,1.244441,0.638072859
SPRR1A,17407,1.242836,0.637525645
C9orf40,3045,1.242733,0.637490528
CYLC2,4758,1.241689,0.637134583
C10orf57,2039,1.241599,0.637103898
TRIM75,18914,1.241491,0.637067076
THADA,18176,1.240461,0.636715905
FOXD2,6748,1.240338,0.636673969
NFKBIB,12366,1.239787,0.636486109
MRPL53,11778,1.239692,0.63645372
OCLM,12821,1.239645,0.636437695
ITPRIPL1,8799,1.239611,0.636426103
UBE2Q1,19265,1.239081,0.636245403
NME6,12487,1.239072,0.636242335
SMYD5,17120,1.239,0.636217787
RAB44,15001,1.237284,0.635632728
HSPB8,8283,1.237251,0.635621477
KIF3A,9186,1.237243,0.63561875
MCRS1,11315,1.23715,0.635587042
FCN2,6497,1.237138,0.635582951
TRPT1,18966,1.235815,0.635131883
ZNF793,20634,1.235483,0.63501869
NEDD1,12293,1.234513,0.634687975
TNFRSF21,18644,1.234106,0.634549211
OGDHL,12842,1.231722,0.633736402
CPD,4374,1.231219,0.633564908
CLEC4F,4093,1.231155,0.633543087
C9orf142,3030,1.230472,0.633310223
MTCP1,11880,1.229496,0.632977463
DGKA,5082,1.229334,0.63292223
DNAJC5B,5281,1.228925,0.632782784
C6orf103,2863,1.228784,0.632734711
CYP1B1,4767,1.228768,0.632729256
TMCC3,18334,1.228229,0.632545488
TUBE1,19154,1.226859,0.632078395
FMO1,6705,1.226853,0.63207635
PCSK6,13620,1.226302,0.63188849
C22orf33,2667,1.22589,0.631748021
ITGB7,8774,1.225757,0.631702676
CSNK1A1,4539,1.225601,0.631649489
SSX8,17530,1.224969,0.631434013
SCN5A,16199,1.223853,0.63105352
ICMT,8347,1.222135,0.63046778
RFFL,15316,1.221719,0.630325947
SLC1A5,16717,1.220947,0.630062739
SH3GL3,16535,1.220536,0.629922611
GZMK,7714,1.220115,0.629779074
NIPSNAP1,12419,1.218901,0.629365169
ERI1,5891,1.218768,0.629319824
PCCB,13524,1.218513,0.629232883
PRAMEF18,14478,1.218027,0.629067185
DPM2,5356,1.217922,0.629031386
NDUFS8,12281,1.217533,0.628898759
CDC20,3642,1.217386,0.62884864
TEAD2,18071,1.217372,0.628843867
PDCD6,13642,1.217245,0.628800567
TBX3,17987,1.216838,0.628661803
ACBD6,436,1.215979,0.628368933
MGAT4B,11465,1.215562,0.62822676
CD22,3564,1.213456,0.627508733
PAPD5,13439,1.212969,0.627342694
LELP1,9623,1.212843,0.627299735
COPS4,4312,1.212532,0.627193702
GRXCR1,7604,1.211838,0.626957087
MICAL1,11510,1.211136,0.626717745
PTPLA,14823,1.21077,0.62659296
MUTED,11965,1.210674,0.626560229
GIYD2,7176,1.208707,0.625889594
MRPL2,11744,1.208287,0.625746398
THOC5,18204,1.207916,0.625619908
OR1I1,12964,1.207641,0.625526149
RAB20,14962,1.207631,0.625522739
HIST1H2BM,7973,1.207611,0.62551592
LOC730134,10755,1.207446,0.625459665
HSPBP1,8286,1.207251,0.625393181
COX8C,4363,1.207245,0.625391135
FASTKD3,6390,1.206189,0.625031099
BRD9,1914,1.205991,0.624963592
SNN,17152,1.20575,0.624881425
PRSS7,14678,1.205527,0.624805395
OTUD3,13319,1.205505,0.624797894
C14orf2,2216,1.205157,0.624679246
LRRC58,10909,1.204993,0.624623331
COL5A3,4277,1.204382,0.624415015
PSMC1P9,14732,1.203752,0.624200221
ELMO3,5725,1.203747,0.624198516
NKRF,12438,1.203447,0.624096233
FAM108B1,6064,1.203137,0.62399054
PSMB3,14723,1.202503,0.623774382
VTCN1,19644,1.202496,0.623771996
TMEM39B,18509,1.201077,0.623288197
CTAGE1,4587,1.201018,0.623268082
LOC100127886,9871,1.200786,0.623188983
NME2P1,12483,1.200438,0.623070335
CALM1,3156,1.199865,0.622874974
CFL1,3863,1.199732,0.622829629
PLCH1,14065,1.19938,0.622709617
PCDH1,13525,1.199197,0.622647224
LOC100289420,10216,1.197399,0.622034208
DPYSL2,5382,1.196658,0.621781569
SDCBP2,16235,1.196452,0.621711335
FBXO25,6441,1.196435,0.621705539
BTBD16,1957,1.19479,0.621144688
ATHL1,1497,1.193322,0.620644183
SLC44A1,16922,1.19284,0.620479848
SHH,16564,1.19231,0.620299148
SLC25A32,16780,1.191939,0.620172658
UHRF1,19358,1.19174,0.620104811
RAB3C,14988,1.191667,0.620079922
MTX3,11936,1.191364,0.619976616
RNF32,15553,1.190685,0.619745116
C20orf78,2621,1.190677,0.619742388
KIR2DL4,9202,1.190386,0.619643174
COL9A3,4286,1.190041,0.619525548
AMZ2,930,1.189734,0.619420879
CAPN11,3196,1.189488,0.619337007
WFIKKN2,19786,1.188897,0.619135509
MTBP,11877,1.188638,0.619047205
POLE2,14229,1.187968,0.618818773
LOC100128760,9896,1.187776,0.618753312
MRS2,11812,1.187739,0.618740697
C6orf108,2866,1.187208,0.618559656
ETFB,5936,1.183776,0.617389539
FAM98B,6360,1.183639,0.61734283
TAGAP,17862,1.182874,0.617082008
PPAP2C,14329,1.182403,0.616921424
ELF5,5716,1.18136,0.61656582
MZF1,12085,1.179962,0.616089182
IFIT2,8387,1.179835,0.616045882
SV2C,17748,1.179636,0.615978034
GPBP1,7382,1.178389,0.615552878
IPO5,8666,1.177405,0.61521739
C16orf73,2293,1.17669,0.614973615
GLDN,7212,1.176676,0.614968842
UBQLN4,19296,1.175987,0.614733932
KCNG4,8902,1.175959,0.614724386
ZNF672,20541,1.175336,0.614511978
KIAA1128,9086,1.174945,0.61437867
SMC2,17076,1.174086,0.614085799
LDHA,9604,1.172959,0.613701556
CLCN6,4045,1.170947,0.613015579
VDAC3,19553,1.17043,0.612839311
RAB14,14955,1.169873,0.612649406
CPSF3L,4404,1.169288,0.612449954
SUZ12,17745,1.167292,0.611769431
DNAJC18,5266,1.167232,0.611748975
C1orf115,2465,1.166141,0.611377005
IGSF2,8467,1.165293,0.611087886
NUS1,12779,1.164664,0.610873432
ZNF513,20415,1.164607,0.610853999
MB,11254,1.164234,0.610726827
KCNA6,8879,1.16371,0.610548173
C17orf51,2326,1.163129,0.610350085
RUFY2,16007,1.162747,0.610219844
SEPT7L,16352,1.162191,0.61003028
TMEM67,18544,1.161323,0.609734341
QRSL1,14935,1.161303,0.609727522
ZDHHC4,20066,1.161269,0.60971593
POLRMT,14269,1.161001,0.609624557
MGP,11498,1.160977,0.609616375
CCL5,3482,1.160442,0.60943397
SOX18,17257,1.160078,0.609309867
SGCA,16484,1.159349,0.609061319
NELL1,12317,1.159162,0.608997563
SPINLW1,17380,1.15849,0.608768449
LOC100293607,10272,1.157829,0.608543086
C8orf76,3007,1.156738,0.608171116
ACSS3,499,1.156516,0.608095427
PAK4,13417,1.156109,0.607956663
GINS2,7166,1.155176,0.607638563
SOCS5,17226,1.154515,0.6074132
CXorf21,4711,1.153255,0.606983611
LINGO2,9815,1.15324,0.606978497
RRP9,15959,1.152457,0.606711539
GYS2,7709,1.152244,0.606638918
C10orf62,2040,1.152053,0.606573798
MCM8,11310,1.151905,0.606523338
LOC727961,10666,1.151842,0.606501859
NPBWR2,12562,1.151672,0.606443898
TMEM242,18495,1.15091,0.606184099
C17ORF110,2312,1.150869,0.606170121
HEATR7B2,7850,1.150745,0.606127844
LYG1,11006,1.150022,0.605881342
PALM2-AKAP2,13424,1.14976,0.605792015
IFT80,8423,1.149261,0.605621884
OR8G1,13240,1.149205,0.605602791
MATK,11245,1.148951,0.605516192
DKK4,5171,1.148683,0.605424819
PDK4,13697,1.148665,0.605418682
MYB,11982,1.147478,0.605013982
ZNF8,20636,1.147123,0.604892948
GGN,7129,1.146837,0.604795438
MGC24103,11478,1.146518,0.604686677
MMAA,11593,1.145327,0.604280614
OTUB2,13317,1.145089,0.604199469
MAP2K3,11145,1.145079,0.60419606
PRR5L,14650,1.144763,0.604088322
DNAH6,5234,1.144234,0.603907963
LOC400684,10444,1.144199,0.60389603
CREB5,4438,1.143768,0.603749083
GATS,7032,1.143278,0.603582021
COMMD1,4291,1.142965,0.603475306
DPH3,5352,1.142789,0.6034153
RP11-511I2.5,15694,1.142673,0.60337575
SPATA5L1,17327,1.142529,0.603326654
KLF2,9232,1.141954,0.603130612
RDH13,15255,1.141653,0.603027988
SLC5A6,16956,1.140705,0.602704774
OR10G7,12905,1.139565,0.602316099
SRPRB,17478,1.139494,0.602291892
CIB3,3994,1.139186,0.602186881
METTL1,11413,1.138857,0.602074711
CDKN2D,3737,1.138811,0.602059028
C14orf102,2182,1.138677,0.602013341
EPHB1,5837,1.137665,0.601668307
MID2,11518,1.136836,0.601385665
APBA2,1148,1.136453,0.601255083
FAM186B,6196,1.136122,0.601142231
INCENP,8600,1.135699,0.600998012
SESN1,16412,1.135184,0.600822427
JRK,8838,1.135134,0.600805379
ZBTB41,19989,1.134862,0.600712643
N6AMT2,12091,1.134545,0.600604564
ARHGAP1,1251,1.134191,0.60048387
TTC39B,19079,1.13416,0.600473301
GSTT2,7640,1.133189,0.600142245
PPM1L,14385,1.132726,0.599984388
TYMS,19207,1.132095,0.599769253
MAGEC1,11086,1.132093,0.599768571
LOC400406,10439,1.131727,0.599643786
AC008429.1,163,1.130887,0.599357394
ZNF544,20437,1.130311,0.59916101
CD38,3589,1.130227,0.599132371
PGAM1,13795,1.129931,0.599031452
HIST1H1D,7947,1.129602,0.598919282
SNX30,17209,1.128054,0.598391501
IL7,8570,1.127755,0.598289559
TMEM177,18436,1.12764,0.598250351
TNFAIP8L2,18627,1.127451,0.598185913
LOC100288560,10172,1.126143,0.597739959
CDR2L,3744,1.126081,0.597718821
PARP6,13478,1.125984,0.597685749
LMOD2,9859,1.124885,0.597311052
CFL2,3865,1.124557,0.597199223
TTF2,19090,1.124393,0.597143308
ATAD3B,1465,1.123774,0.596932265
TMEM217,18484,1.123205,0.596738268
SIT1,16627,1.122375,0.596455285
PPP1R14A,14399,1.122322,0.596437215
UBXN6,19314,1.121473,0.596147754
MPPED1,11700,1.12126,0.596075133
TBCD,17963,1.12062,0.59585693
HIST1H2BL,7972,1.120507,0.595818403
INSIG1,8633,1.119334,0.595418477
ZBTB44,19992,1.119043,0.595319262
FGFR1OP,6570,1.119005,0.595306306
ARMET,1351,1.118918,0.595276644
TBC1D2,17935,1.118722,0.595209819
ZSCAN5B,20717,1.117981,0.594957181
SMYD3,17118,1.117931,0.594940133
SIN3A,16608,1.117813,0.594899902
TRAFD1,18806,1.117787,0.594891038
RPRML,15876,1.117271,0.594715111
IL3RA,8561,1.116274,0.59437519
LOC414300,10468,1.113854,0.593550108
EREG,5884,1.112323,0.593028124
PRRT2,14658,1.112125,0.592960617
PEX14,13763,1.112059,0.592938115
INTS9,8655,1.110065,0.592258274
C14orf45,2225,1.110058,0.592255887
NEFM,12300,1.110026,0.592244977
HIST1H2AB,7951,1.109318,0.592003589
TAS1R3,17891,1.108805,0.591828686
C1ORF213,2432,1.108388,0.591686512
RNPEPL1,15575,1.108212,0.591626506
TMEM191C,18458,1.107181,0.591274994
DOCK4,5322,1.107094,0.591245332
LOC100287988,10145,1.106822,0.591152595
CST3,4565,1.106413,0.591013149
MPI,11687,1.105577,0.590728121
AMPD3,923,1.105003,0.59053242
LGALS9,9659,1.103112,0.589887696
ACSM2,492,1.102658,0.589732908
RNF141,15507,1.101975,0.589500043
C7orf44,2950,1.101882,0.589468336
NRG1,12642,1.101849,0.589457085
TP53BP1,18734,1.101761,0.589427082
NOTO,12544,1.100911,0.58913728
FAM53B,6277,1.100883,0.589127734
ANKLE1,965,1.100562,0.589018291
LYPD5,11015,1.100159,0.588880891
CRAT,4425,1.100108,0.588863503
UROD,19427,1.099776,0.588750309
LOC100286952,10092,1.099725,0.588732921
ZIC1,20130,1.099553,0.588674279
EGR3,5627,1.099102,0.588520514
NDUFB8,12268,1.098867,0.588440392
SFMBT1,16447,1.098823,0.58842539
ZNF799,20635,1.098563,0.588336745
PTP4A1,14819,1.0985,0.588315266
ANGPTL7,953,1.098278,0.588239576
ZDHHC22,20062,1.097436,0.587952502
HOXA2,8142,1.097328,0.58791568
STK4,17635,1.096329,0.587575078
PRAME,14471,1.095582,0.587320394
ARSA,1374,1.095234,0.587201745
CNTNAP1,4223,1.094399,0.586917058
MCCC1,11289,1.093428,0.586586002
AC106818.2,348,1.092643,0.586318361
LIN7C,9726,1.092622,0.586311202
LOC642103,10520,1.092003,0.586100158
AC015936.3,219,1.091331,0.585871044
NCSTN,12222,1.090505,0.585589425
C4orf50,2815,1.09027,0.585509303
GCA,7052,1.090081,0.585444865
PML,14162,1.089981,0.585410771
TOMM6,18710,1.089891,0.585380086
INO80C,8617,1.089657,0.585300305
NCL,12203,1.08933,0.585188817
LOC440461,10484,1.088636,0.584952202
ZIM3,20137,1.088413,0.584876172
CBS,3286,1.085854,0.584003698
ZNF121,20170,1.085444,0.583863911
NDUFB3,12263,1.08523,0.583790949
TMEM213,18480,1.08506,0.583732989
C4orf27,2796,1.085047,0.583728557
LOC728297,10677,1.084256,0.583458871
ADCY4,610,1.084217,0.583445574
PRO2852,14595,1.083252,0.583116564
RELN,15284,1.082424,0.582834263
FKBP9L,6623,1.082289,0.582788235
LCE3B,9575,1.080094,0.582039865
ZNF28,20265,1.078333,0.581439464
CGRRF1,3877,1.078028,0.581335476
KHDRBS3,9023,1.077888,0.581287744
JMJD1C,8825,1.0776,0.581189553
CXXC1,4705,1.076815,0.580921912
SPOCK3,17394,1.076286,0.580741553
ETHE1,5938,1.075727,0.580550966
CCDC117,3328,1.075634,0.580519258
IDE,8355,1.075527,0.580482777
KCNH8,8910,1.075305,0.580407088
NSMCE2,12674,1.074429,0.580108422
AKR1C4,785,1.073946,0.579943746
GIP,7169,1.073708,0.579862602
IPO11,8663,1.073704,0.579861238
VRK3,19630,1.07351,0.579795095
ANXA6,1077,1.073036,0.579633488
USP38,19471,1.072962,0.579608258
GATAD2B,7029,1.072792,0.579550298
USP29,19460,1.072776,0.579544843
SMG5,17089,1.072069,0.579303796
TBC1D9,17957,1.071934,0.579257769
PGLYRP1,13817,1.071665,0.579166055
POLR3C,14261,1.071398,0.579075023
NIACR2,12402,1.071292,0.579038883
RHOBTB3,15398,1.070292,0.57869794
ALKBH4,864,1.069992,0.578595657
ASMTL,1436,1.069657,0.578481441
C5orf52,2850,1.069047,0.578273465
LOC151009,10315,1.068157,0.577970026
CES4,3842,1.067851,0.577865697
C15orf48,2254,1.065745,0.577147671
NAIF1,12119,1.065569,0.577087665
ZBTB45,19993,1.06534,0.577009589
CRYM,4506,1.065041,0.576907647
HJURP,8014,1.064979,0.576886509
SLC12A7,16670,1.064317,0.576660804
AP2M1,1131,1.064252,0.576638643
KISS1,9213,1.063711,0.576454193
AFAP1,669,1.063708,0.57645317
KIAA0240,9040,1.063265,0.576302132
PIGV,13924,1.063254,0.576298381
MRPS23,11795,1.062794,0.576141548
FGF23,6558,1.062507,0.576043697
CD2,3558,1.06243,0.576017444
FBXL18,6418,1.06215,0.57592198
AC023830.2,248,1.06197,0.57586061
ELP2,5738,1.060765,0.575449774
C4orf23,2794,1.059765,0.575108831
ATP5A1,1539,1.059608,0.575055303
APOD,1191,1.058907,0.574816301
EVC2,5952,1.057639,0.574383985
C16orf72,2292,1.057392,0.574299772
MOBKL3,11643,1.056673,0.574054634
C6orf138,2879,1.056627,0.574038951
SLC4A8,16946,1.055924,0.573799268
ATG4C,1491,1.054965,0.573472303
GTF3C5,7667,1.053548,0.572989187
ANKRD22,991,1.053375,0.572930203
C1orf66,2546,1.053235,0.572882471
OR52V1P,13133,1.053192,0.572867811
PRRG1,14653,1.05248,0.572625059
PCDHB3,13561,1.052167,0.572518344
ANKRD39,1014,1.052009,0.572464475
MAST4,11240,1.051902,0.572427994
ZNF835,20658,1.05114,0.572168195
COL25A1,4262,1.050806,0.57205432
LOC645431,10572,1.050219,0.571854187
OR2A25,12985,1.0491,0.571472671
EHHADH,5636,1.048938,0.571417438
WDR42A,19717,1.048351,0.571217305
ZPBP2,20698,1.048164,0.571153548
KIF21B,9175,1.048137,0.571144343
CLIC2,4103,1.047836,0.571041719
GPR34,7478,1.044976,0.570066621
MCAM,11283,1.043811,0.569669423
TMEM22,18487,1.04303,0.569403146
TMEM183A,18444,1.042395,0.569186647
MAPK7,11192,1.042161,0.569106866
ZNF425,20352,1.042004,0.569053338
TDGF1,18056,1.041721,0.568956851
U47924.1,19219,1.041207,0.568781607
C20orf114,2577,1.040574,0.568565789
TRPM7,18963,1.040027,0.568379294
TSPAN15,19012,1.039714,0.568272578
NAPRT1,12139,1.039434,0.568177114
DMRT2,5213,1.039181,0.568090856
PTGES,14795,1.03877,0.567950728
RASSF3,15142,1.038587,0.567888335
WDR37,19711,1.038063,0.567709681
COQ7,4327,1.037671,0.567576031
FOXP1,6777,1.037503,0.567518753
AFF2,674,1.037194,0.567413401
RIMS2,15431,1.037082,0.567375216
IQGAP1,8688,1.036659,0.567230997
LOC283155,10338,1.036524,0.567184969
MDC1,11319,1.036436,0.567154966
PI4KB,13897,1.036411,0.567146443
ADAMTS2,578,1.035886,0.566967448
LOC645212,10569,1.035886,0.566967448
ANGPTL2,948,1.035684,0.566898577
CLK3,4116,1.035501,0.566836185
EVI2A,5954,1.033933,0.566301586
PER2,13750,1.033691,0.566219077
GZF1,7710,1.033021,0.565990645
MYCT1,11998,1.031964,0.565630268
TP53I3,18738,1.031864,0.565596174
LOC731852,10771,1.031639,0.565519462
NR1I2,12615,1.031551,0.565489459
RAF1,15060,1.031128,0.56534524
EMC3,5744,1.030475,0.565122604
OR5R1,13181,1.030217,0.565034641
TAS2R4,17903,1.030198,0.565028163
KLK8,9300,1.030001,0.564960997
PTOV1,14818,1.029842,0.564906787
SLC9B1P4,17011,1.029656,0.564843372
CISD3,4011,1.02957,0.56481405
CKAP4,4020,1.029373,0.564746885
MCF2L-AS1,11295,1.029368,0.56474518
TMEM204,18473,1.028976,0.56461153
AP1S1,1125,1.02851,0.564452651
MAPK12,11184,1.02765,0.564159439
TRPC4AP,18952,1.027597,0.564141369
SPATA20,17320,1.026208,0.563667799
ENTPD6,5804,1.025506,0.563428457
SFTPC,16477,1.024943,0.563236506
RGL4,15347,1.024897,0.563220823
ALS2,887,1.024762,0.563174795
CXorf61,4729,1.024632,0.563130473
IFNA6,8403,1.024546,0.563101152
ATP5B,1540,1.02442,0.563058193
LNP1,9865,1.024352,0.563035009
UFSP1,19336,1.023992,0.562912269
MRPL55,11780,1.023897,0.56287988
WDR34,19708,1.023381,0.562703953
UBXN7,19315,1.022874,0.562531095
DYRK1B,5503,1.022271,0.562325506
FAM8A1,6349,1.021083,0.561920465
C7orf63,2966,1.021076,0.561918079
RNF44,15560,1.020739,0.561803181
LOC158572,10321,1.020686,0.561785111
ZNF772,20613,1.02047,0.561711467
AC113191.1,360,1.019805,0.56148474
RP11-63L7.1,15715,1.019583,0.561409051
ENPP3,5791,1.01945,0.561363705
CSF2RB,4522,1.018671,0.56109811
SPATA9,17331,1.017688,0.560762963
LINC00165,9741,1.017526,0.56070773
TUBG2,19156,1.017309,0.560633746
PDCD2L,13639,1.017226,0.560605447
SNRPE,17174,1.016621,0.560399177
C7orf65,2968,1.016494,0.560355877
BOLA1,1886,1.016481,0.560351445
TMEM164,18421,1.015856,0.560138355
CCDC102B,3311,1.015638,0.56006403
IFIT3,8388,1.015055,0.55986526
SF3B5,16444,1.014609,0.559713199
THUMPD2,18219,1.013115,0.55920383
PIAS4,13901,1.012961,0.559151325
C16orf75,2295,1.012452,0.558977785
AC134312.1,383,1.012121,0.558864932
GRIN3A,7574,1.010931,0.55845921
TNFSF8,18659,1.010848,0.558430912
RNASE10,15464,1.010741,0.558394431
RP11-535K1.1,15697,1.01049,0.558308854
LOC729652,10738,1.010174,0.558201116
GCNT7,7073,1.009025,0.557809372
KRT8P9,9395,1.008286,0.557557415
LOC442113,10503,1.00798,0.557453086
HCFC1R1,7797,1.007517,0.55729523
ST7L,17558,1.007388,0.557251248
LHX5,9685,1.005579,0.556634482
STOML1,17642,1.00538,0.556566634
JAK3,8814,1.004653,0.556318768
CSNK2A1P,4548,1.00461,0.556304108
RP11-493L12.2,15692,1.003416,0.555897022
RBPJL,15223,1.00117,0.555131263
DCK,4906,1.001137,0.555120012
FBXO34,6449,1.000852,0.555022843
AC021148.2,233,1.000348,0.554851008
LONP1,10787,1.00015,0.554783501
GBE1,7039,0.999786,0.554659398
VRK1,19628,0.999447,0.554543818
RPUSD4,15934,0.998812,0.554327319
RGS11,15358,0.997854,0.554000696
NUCB1,12718,0.997457,0.553865341
RHOV,15410,0.997151,0.553761012
SEPX1,16356,0.996672,0.553597701
KIAA1383,9109,0.99603,0.553378815
CUL4A,4667,0.995304,0.55313129
GTF3C1,7663,0.99495,0.553010596
PGC,13809,0.994805,0.55296116
FAM12A,6110,0.994732,0.552936271
RHOJ,15404,0.994249,0.552771595
LILRA3,9697,0.992535,0.552187219
ADAM18,550,0.991474,0.551825478
CACNB3,3125,0.991158,0.55171774
FMNL1,6702,0.991121,0.551705125
CSNK2A2,4549,0.990692,0.55155886
TNFRSF10B,18630,0.990459,0.551479421
ARL14,1313,0.990312,0.551429302
NDUFB2,12262,0.989679,0.551213485
ITIH4,8780,0.98963,0.551196779
STRN,17658,0.989321,0.551091427
TARS2,17887,0.987909,0.550610015
TMEM211,18479,0.98762,0.550511483
DDX58,4992,0.986249,0.55004405
PDCD11,13636,0.986217,0.550033139
MRFAP1L1,11720,0.986051,0.549976543
SIAH1,16583,0.985663,0.549844257
LCN6,9592,0.985003,0.549619234
GJB1,7184,0.984579,0.549474674
IDH2,8357,0.984488,0.549443649
TCEA3,17999,0.983394,0.549070657
LOC100292489,10264,0.983379,0.549065543
TYMP,19206,0.982506,0.548767899
SLC6A1,16960,0.98127,0.548346493
NCKIPSD,12202,0.98112,0.548295352
ALG2,854,0.981008,0.548257166
H2AFY2,7727,0.979948,0.547895766
SYCP2,17760,0.979899,0.54787906
TMEM50A,18523,0.979848,0.547861672
SPINK4,17374,0.979656,0.547796211
HAX1,7777,0.979619,0.547783596
TTC9,19086,0.979408,0.547711657
PRAMEF25,14482,0.979204,0.547642105
PKD1L2,13993,0.977586,0.547090459
GPS2,7522,0.977205,0.546960559
LINC00311,9769,0.976686,0.54678361
SPAG1,17287,0.975355,0.546329814
C17orf70,2339,0.975156,0.546261967
PCDHB13,13553,0.974816,0.546146046
KCNQ4,8960,0.974549,0.546055014
HOXC10,8159,0.973065,0.545549054
VPS37C,19616,0.973063,0.545548372
PPP2R1A,14427,0.972927,0.545502004
BCL2L1,1764,0.972322,0.545295734
TAX1BP1,17921,0.972069,0.545209475
ABCA3,42,0.971996,0.545184586
BCKDHA,1756,0.971018,0.544851144
TM7SF4,18316,0.970289,0.544602596
TRIM21,18857,0.970098,0.544537476
OR4F5,13067,0.969807,0.544438261
CEACAM5,3769,0.969623,0.544375528
SAMD15,16091,0.9692,0.544231309
RNF207,15537,0.968922,0.544136527
UPB1,19397,0.967614,0.543690573
WDR62,19739,0.967577,0.543677958
CCDC80,3431,0.96601,0.5431437
ARMC7,1342,0.965765,0.543060169
HISPPD1,7942,0.965726,0.543046872
ACTRT2,529,0.965226,0.5428764
TAPBPL,17879,0.964875,0.542756729
SFTA2,16473,0.964662,0.542684109
LOC100130897,9964,0.96442,0.5426016
EDEM3,5560,0.964277,0.542552845
HGC6.3,7900,0.96417,0.542516364
MYEOV2,12002,0.963953,0.54244238
GLRX2,7238,0.963578,0.542314526
LAG3,9502,0.963564,0.542309753
FAR1,6377,0.963126,0.54216042
COX7B,4359,0.962499,0.541946648
C9orf123,3023,0.962471,0.541937102
FAM78B,6325,0.962361,0.541899598
LYST,11030,0.962341,0.541892779
MPEG1,11681,0.961592,0.541637413
MAN1A2,11121,0.961044,0.541450576
OBSL1,12815,0.960204,0.541164184
SIK2,16602,0.959589,0.540954504
LOC729317,10724,0.95946,0.540910522
LOC285216,10366,0.95884,0.540699137
MRPL10,11734,0.958138,0.540459795
OCLN,12822,0.957108,0.540108624
C14orf43,2224,0.956102,0.539765635
TNKS1BP1,18668,0.955806,0.539664715
CR1L,4419,0.955477,0.539552545
RP11-125B21.2,15618,0.955325,0.539500722
IL1F8,8522,0.95516,0.539444466
C11orf73,2095,0.954847,0.539337751
RAB5B,15005,0.954768,0.539310816
SLC3A1,16913,0.954381,0.539178871
DKFZp566H0824,5167,0.954077,0.539075225
TMEM104,18358,0.953576,0.538904412
LOC442249,10504,0.953347,0.538826336
ERCC4,5879,0.952708,0.538608473
BBS12,1733,0.95198,0.538360267
LOC100127899,9873,0.951917,0.538338787
C9orf129,3025,0.95181,0.538302306
XAGE1D,19851,0.951086,0.538055464
MUDENG,11955,0.950238,0.537766344
MAGEC2,11087,0.950088,0.537715202
CTDP1,4609,0.949466,0.537503136
TSHZ1,18994,0.948922,0.537317662
ZNF84,20662,0.948841,0.537290046
DSG1,5413,0.948721,0.537249133
UGP2,19343,0.947442,0.536813066
PSG7,14705,0.946729,0.536569974
GPR32,7477,0.945176,0.536040489
RP11-450I1.1,15682,0.943837,0.535583966
KCNK4,8941,0.94355,0.535486115
ZP3,20695,0.943287,0.535396447
CATSPER3,3265,0.942194,0.535023796
OXGR1,13340,0.942043,0.534972314
DNAJC14,5262,0.942021,0.534964813
SNRK,17158,0.941956,0.534942652
TJAP1,18266,0.941565,0.534809343
GREM2,7552,0.941553,0.534805252
OR2C3,12998,0.941266,0.534707401
SP140L,17273,0.940223,0.534351797
DCTN3,4924,0.939607,0.534141776
CYP11B2,4762,0.939529,0.534115183
OR52K2,13125,0.939356,0.5340562
PPP1R14D,14402,0.938665,0.533820608
SLC38A8,16898,0.938575,0.533789923
LOC100127998,9877,0.938296,0.5336948
LOC100129566,9929,0.938212,0.533666161
CYB5RL,4746,0.938153,0.533646045
TBL2,17970,0.937437,0.53340193
MED9,11370,0.937018,0.533259074
PFTK1,13792,0.936921,0.533226003
